TOT,Latent Space,Jump,Components Slow,Mixtures Slow,Components Fast,Mixtures Fast,Covariance,Mean Accuracy,Standard Deviation,Max Accuracy,Min Accuracy,True Positives,False Positives,True Negatives,False Negatives,Precision,Recall,F1 Score
3,True,1s,1,3,2,4,diag,0.4960416666666666,0.0154525202457218,0.53125,0.453125,93.0,3.0,9.0,87.0,0.96875,0.5166666666666667,0.673913043478261
3,True,1s,1,3,2,4,spherical,0.5038541666666667,0.0193006526048271,0.5677083333333334,0.46875,87.0,9.0,22.0,74.0,0.90625,0.5403726708074534,0.6770428015564203
3,True,1s,1,3,3,1,full,0.4830729166666667,0.036705819236173,0.5625,0.3697916666666667,49.0,47.0,59.0,37.0,0.5104166666666666,0.5697674418604651,0.5384615384615384
3,True,1s,1,3,3,1,diag,0.5383333333333333,0.0380209760271295,0.6302083333333334,0.4375,65.0,31.0,56.0,40.0,0.6770833333333334,0.6190476190476191,0.6467661691542288
3,True,1s,1,3,3,1,spherical,0.5309895833333333,0.0327203981862274,0.6041666666666666,0.4479166666666667,62.0,34.0,54.0,42.0,0.6458333333333334,0.5961538461538461,0.62
3,True,1s,1,3,3,2,full,0.4604166666666666,0.0197230169049598,0.5052083333333334,0.4010416666666667,92.0,4.0,5.0,91.0,0.9583333333333334,0.5027322404371585,0.6594982078853047
3,True,1s,1,3,3,2,diag,0.500625,0.027046048052863,0.5729166666666666,0.4427083333333333,84.0,12.0,26.0,70.0,0.875,0.5454545454545454,0.6719999999999999
3,True,1s,1,3,3,2,spherical,0.5072916666666667,0.0206370966209989,0.5677083333333334,0.4635416666666667,85.0,11.0,24.0,72.0,0.8854166666666666,0.5414012738853503,0.6719367588932806
3,True,1s,1,3,3,3,full,0.47546875,0.0118148834676507,0.5,0.4427083333333333,92.0,4.0,4.0,92.0,0.9583333333333334,0.5,0.6571428571428571
3,True,1s,1,3,3,3,diag,0.4920833333333334,0.0121138264667555,0.5208333333333334,0.4635416666666667,93.0,3.0,7.0,89.0,0.96875,0.510989010989011,0.6690647482014388
3,True,1s,1,3,3,3,spherical,0.495,0.0176149498532733,0.5364583333333334,0.4479166666666667,89.0,7.0,14.0,82.0,0.9270833333333334,0.52046783625731,0.6666666666666667
3,True,1s,1,3,3,4,full,,,,,,,,,,,
3,True,1s,1,3,3,4,diag,0.4960416666666665,0.0103151301359809,0.5208333333333334,0.4739583333333333,94.0,2.0,6.0,90.0,0.9791666666666666,0.5108695652173914,0.6714285714285714
3,True,1s,1,3,3,4,spherical,0.4985416666666666,0.015132516497779,0.5364583333333334,0.4635416666666667,93.0,3.0,10.0,86.0,0.96875,0.5195530726256983,0.6763636363636364
3,True,1s,1,3,4,1,full,0.4466666666666666,0.0315963446154069,0.5364583333333334,0.3854166666666667,67.0,29.0,36.0,60.0,0.6979166666666666,0.5275590551181102,0.600896860986547
3,True,1s,1,3,4,1,diag,0.5073958333333333,0.0289536492014967,0.5833333333333334,0.4427083333333333,70.0,26.0,42.0,54.0,0.7291666666666666,0.5645161290322581,0.6363636363636364
3,True,1s,1,3,4,1,spherical,0.5103125,0.0217129413695304,0.578125,0.4427083333333333,88.0,8.0,23.0,73.0,0.9166666666666666,0.546583850931677,0.6848249027237354
3,True,1s,1,3,4,2,full,0.4730729166666667,0.0144535707513845,0.5052083333333334,0.4270833333333333,93.0,3.0,4.0,92.0,0.96875,0.5027027027027027,0.6619217081850534
3,True,1s,1,3,4,2,diag,0.4935937499999999,0.0146918396366732,0.5260416666666666,0.453125,91.0,5.0,10.0,86.0,0.9479166666666666,0.5141242937853108,0.6666666666666666
3,True,1s,1,3,4,2,spherical,0.4979166666666666,0.0174770434745442,0.5416666666666666,0.4583333333333333,87.0,9.0,17.0,79.0,0.90625,0.5240963855421686,0.6641221374045803
3,True,1s,1,3,4,3,full,,,,,,,,,,,
3,True,1s,1,3,4,3,diag,0.4941145833333333,0.0106905403001776,0.515625,0.4479166666666667,94.0,2.0,5.0,91.0,0.9791666666666666,0.5081081081081081,0.6690391459074734
3,True,1s,1,3,4,3,spherical,0.4906770833333332,0.0160581456214162,0.53125,0.4427083333333333,94.0,2.0,8.0,88.0,0.9791666666666666,0.5164835164835165,0.6762589928057554
3,True,1s,1,3,4,4,full,,,,,,,,,,,
3,True,1s,1,3,4,4,diag,0.49578125,0.0086117236285291,0.5104166666666666,0.46875,96.0,0.0,2.0,94.0,1.0,0.5052631578947369,0.6713286713286714
3,True,1s,1,3,4,4,spherical,0.4969270833333333,0.0125020614619594,0.5260416666666666,0.4635416666666667,95.0,1.0,6.0,90.0,0.9895833333333334,0.5135135135135135,0.6761565836298932
3,True,1s,1,4,1,1,full,0.4995833333333334,0.0053460947584818,0.5104166666666666,0.484375,2.0,94.0,96.0,0.0,0.0208333333333333,1.0,0.0408163265306122
3,True,1s,1,4,1,1,diag,0.5103645833333333,0.0094755888394424,0.53125,0.4895833333333333,8.0,88.0,94.0,2.0,0.0833333333333333,0.8,0.1509433962264151
3,True,1s,1,4,1,1,spherical,0.480625,0.0151861996471211,0.515625,0.453125,7.0,89.0,92.0,4.0,0.0729166666666666,0.6363636363636364,0.1308411214953271
3,True,1s,1,4,1,2,full,0.5177604166666666,0.0213490212296788,0.5625,0.4635416666666667,18.0,78.0,90.0,6.0,0.1875,0.75,0.3
3,True,1s,1,4,1,2,diag,0.5167187500000001,0.0207065805554323,0.5677083333333334,0.46875,16.0,80.0,93.0,3.0,0.1666666666666666,0.8421052631578947,0.2782608695652174
3,True,1s,1,4,1,2,spherical,0.5078645833333332,0.0202723294026542,0.5572916666666666,0.4427083333333333,17.0,79.0,90.0,6.0,0.1770833333333333,0.7391304347826086,0.2857142857142857
3,True,1s,1,4,1,3,full,0.5275000000000001,0.0299384495905998,0.5989583333333334,0.4479166666666667,27.0,69.0,88.0,8.0,0.28125,0.7714285714285715,0.4122137404580153
3,True,1s,1,4,1,3,diag,0.52765625,0.0278798634116841,0.5989583333333334,0.4583333333333333,28.0,68.0,87.0,9.0,0.2916666666666667,0.7567567567567568,0.4210526315789473
3,True,1s,1,4,1,3,spherical,0.5319270833333333,0.0280733998103137,0.609375,0.4791666666666667,32.0,64.0,85.0,11.0,0.3333333333333333,0.7441860465116279,0.460431654676259
3,True,1s,1,4,1,4,full,0.4954166666666667,0.0358072821969684,0.578125,0.4166666666666667,55.0,41.0,56.0,40.0,0.5729166666666666,0.5789473684210527,0.5759162303664922
3,True,1s,1,4,1,4,diag,0.5276562499999999,0.0374471198338959,0.6041666666666666,0.4270833333333333,42.0,54.0,74.0,22.0,0.4375,0.65625,0.525
3,True,1s,1,4,1,4,spherical,0.53078125,0.0349237683584427,0.6458333333333334,0.4322916666666667,54.0,42.0,70.0,26.0,0.5625,0.675,0.6136363636363636
3,True,1s,1,4,2,1,full,0.5181770833333333,0.019129478755713,0.5677083333333334,0.46875,21.0,75.0,88.0,8.0,0.21875,0.7241379310344828,0.3359999999999999
3,True,1s,1,4,2,1,diag,0.5197395833333334,0.0214782346023118,0.5729166666666666,0.46875,15.0,81.0,95.0,1.0,0.15625,0.9375,0.2678571428571428
3,True,1s,1,4,2,1,spherical,0.5051041666666667,0.0219242996055619,0.5572916666666666,0.4427083333333333,16.0,80.0,91.0,5.0,0.1666666666666666,0.7619047619047619,0.2735042735042735
3,True,1s,1,4,2,2,full,0.4936458333333333,0.0352137261649014,0.5885416666666666,0.4114583333333333,60.0,36.0,53.0,43.0,0.625,0.5825242718446602,0.6030150753768844
3,True,1s,1,4,2,2,diag,0.534375,0.0339621674727106,0.625,0.4583333333333333,40.0,56.0,80.0,16.0,0.4166666666666667,0.7142857142857143,0.5263157894736842
3,True,1s,1,4,2,2,spherical,0.5038020833333333,0.0348519235555346,0.578125,0.40625,57.0,39.0,54.0,42.0,0.59375,0.5757575757575758,0.5846153846153846
3,True,1s,1,4,2,3,full,0.4381770833333334,0.024336407750272,0.5208333333333334,0.3854166666666667,75.0,21.0,25.0,71.0,0.78125,0.5136986301369864,0.6198347107438017
3,True,1s,1,4,2,3,diag,0.4915104166666665,0.0301062841671662,0.5729166666666666,0.4166666666666667,75.0,21.0,35.0,61.0,0.78125,0.5514705882352942,0.646551724137931
3,True,1s,1,4,2,3,spherical,0.4916666666666667,0.0236850354185459,0.5625,0.421875,85.0,11.0,23.0,73.0,0.8854166666666666,0.5379746835443038,0.6692913385826771
3,True,1s,1,4,2,4,full,0.45109375,0.0201838205066101,0.5,0.3958333333333333,84.0,12.0,12.0,84.0,0.875,0.5,0.6363636363636364
3,True,1s,1,4,2,4,diag,0.4863541666666666,0.0180839453621468,0.5364583333333334,0.4479166666666667,86.0,10.0,17.0,79.0,0.8958333333333334,0.5212121212121212,0.6590038314176246
3,True,1s,1,4,2,4,spherical,0.514375,0.0247395285087111,0.5729166666666666,0.4635416666666667,86.0,10.0,24.0,72.0,0.8958333333333334,0.5443037974683544,0.6771653543307087
3,True,1s,1,4,3,1,full,0.5239583333333334,0.0322328092640954,0.5989583333333334,0.4114583333333333,45.0,51.0,70.0,26.0,0.46875,0.6338028169014085,0.5389221556886228
3,True,1s,1,4,3,1,diag,0.5319270833333333,0.0278794742142903,0.625,0.46875,39.0,57.0,81.0,15.0,0.40625,0.7222222222222222,0.52
3,True,1s,1,4,3,1,spherical,0.5280729166666667,0.0281721730163876,0.609375,0.46875,35.0,61.0,82.0,14.0,0.3645833333333333,0.7142857142857143,0.4827586206896552
3,True,1s,1,4,3,2,full,0.4477083333333332,0.0289043261371796,0.5572916666666666,0.375,78.0,18.0,29.0,67.0,0.8125,0.5379310344827586,0.6473029045643153
3,True,1s,1,4,3,2,diag,0.4918749999999999,0.0299949359151766,0.5572916666666666,0.421875,79.0,17.0,28.0,68.0,0.8229166666666666,0.5374149659863946,0.6502057613168725
3,True,1s,1,4,3,2,spherical,0.5019270833333335,0.027109912838885,0.5572916666666666,0.4479166666666667,82.0,14.0,25.0,71.0,0.8541666666666666,0.5359477124183006,0.6586345381526104
3,True,1s,1,4,3,3,full,0.4560416666666667,0.018521758975744,0.5104166666666666,0.4114583333333333,92.0,4.0,6.0,90.0,0.9583333333333334,0.5054945054945055,0.6618705035971223
3,True,1s,1,4,3,3,diag,0.4844791666666667,0.0156420046358444,0.5260416666666666,0.4479166666666667,90.0,6.0,11.0,85.0,0.9375,0.5142857142857142,0.6642066420664207
3,True,1s,1,4,3,3,spherical,0.4980208333333333,0.0250301467540199,0.5729166666666666,0.4479166666666667,90.0,6.0,20.0,76.0,0.9375,0.5421686746987951,0.6870229007633587
3,True,1s,1,4,3,4,full,,,,,,,,,,,
3,True,1s,1,4,3,4,diag,0.48421875,0.014794875678902,0.5208333333333334,0.4322916666666667,96.0,0.0,4.0,92.0,1.0,0.5106382978723404,0.676056338028169
3,True,1s,1,4,3,4,spherical,0.5090104166666667,0.0219351232291133,0.5520833333333334,0.453125,91.0,5.0,15.0,81.0,0.9479166666666666,0.5290697674418605,0.6791044776119404
3,True,1s,1,4,4,1,full,0.4931770833333334,0.0370392337854027,0.578125,0.4010416666666667,55.0,41.0,56.0,40.0,0.5729166666666666,0.5789473684210527,0.5759162303664922
3,True,1s,1,4,4,1,diag,0.5266666666666667,0.0372115643427326,0.5989583333333334,0.4114583333333333,47.0,49.0,68.0,28.0,0.4895833333333333,0.6266666666666667,0.5497076023391813
3,True,1s,1,4,4,1,spherical,0.5174479166666667,0.0352044422775931,0.5989583333333334,0.4270833333333333,70.0,26.0,45.0,51.0,0.7291666666666666,0.5785123966942148,0.6451612903225806
3,True,1s,1,4,4,2,full,0.4523958333333333,0.0192781517635033,0.4895833333333333,0.3802083333333333,89.0,7.0,5.0,91.0,0.9270833333333334,0.4944444444444444,0.644927536231884
3,True,1s,1,4,4,2,diag,0.48578125,0.0204503203715396,0.5572916666666666,0.4270833333333333,90.0,6.0,17.0,79.0,0.9375,0.5325443786982249,0.679245283018868
3,True,1s,1,4,4,2,spherical,0.5093229166666666,0.0233190874480482,0.5677083333333334,0.4427083333333333,88.0,8.0,21.0,75.0,0.9166666666666666,0.5398773006134969,0.6795366795366795
3,True,1s,1,4,4,3,full,,,,,,,,,,,
3,True,1s,1,4,4,3,diag,0.4820833333333333,0.0128069940744197,0.515625,0.453125,92.0,4.0,7.0,89.0,0.9583333333333334,0.5082872928176796,0.6642599277978339
3,True,1s,1,4,4,3,spherical,0.4956770833333332,0.0172749511325486,0.546875,0.4583333333333333,87.0,9.0,18.0,78.0,0.90625,0.5272727272727272,0.6666666666666665
3,True,1s,1,4,4,4,full,,,,,,,,,,,
3,True,1s,1,4,4,4,diag,0.4871354166666666,0.010609031096128,0.5104166666666666,0.4427083333333333,95.0,1.0,3.0,93.0,0.9895833333333334,0.5053191489361702,0.6690140845070423
3,True,1s,1,4,4,4,spherical,0.4941145833333333,0.0123175706916199,0.53125,0.46875,93.0,3.0,9.0,87.0,0.96875,0.5166666666666667,0.673913043478261
3,True,1s,2,1,1,1,full,0.5091145833333333,0.0138462344146442,0.5416666666666666,0.4791666666666667,10.0,86.0,94.0,2.0,0.1041666666666666,0.8333333333333334,0.1851851851851852
3,True,1s,2,1,1,1,diag,0.5106249999999999,0.0248467525264592,0.5729166666666666,0.4166666666666667,27.0,69.0,83.0,13.0,0.28125,0.675,0.3970588235294117
3,True,1s,2,1,1,1,spherical,0.5290625000000001,0.0303622158167936,0.5989583333333334,0.4375,26.0,70.0,89.0,7.0,0.2708333333333333,0.7878787878787878,0.4031007751937984
3,True,1s,2,1,1,2,full,0.5018229166666667,0.0435472422167868,0.5989583333333334,0.40625,36.0,60.0,79.0,17.0,0.375,0.6792452830188679,0.4832214765100672
3,True,1s,2,1,1,2,diag,0.55125,0.036082286840098,0.640625,0.46875,53.0,43.0,70.0,26.0,0.5520833333333334,0.6708860759493671,0.6057142857142858
3,True,1s,2,1,1,2,spherical,0.5728645833333332,0.029347421673022,0.6614583333333334,0.5052083333333334,57.0,39.0,70.0,26.0,0.59375,0.6867469879518072,0.6368715083798883
3,True,1s,2,1,1,3,full,0.4708333333333334,0.0243625324240135,0.5260416666666666,0.40625,86.0,10.0,15.0,81.0,0.8958333333333334,0.5149700598802395,0.6539923954372623
3,True,1s,2,1,1,3,diag,0.5300520833333333,0.0321894804541751,0.6145833333333334,0.4166666666666667,75.0,21.0,43.0,53.0,0.78125,0.5859375,0.6696428571428571
3,True,1s,2,1,1,3,spherical,0.5507291666666667,0.0266045418924204,0.6041666666666666,0.46875,70.0,26.0,46.0,50.0,0.7291666666666666,0.5833333333333334,0.6481481481481481
3,True,1s,2,1,1,4,full,0.4753125000000001,0.0173933381444033,0.515625,0.4270833333333333,89.0,7.0,10.0,86.0,0.9270833333333334,0.5085714285714286,0.6568265682656826
3,True,1s,2,1,1,4,diag,0.5001041666666667,0.0236962568100017,0.5520833333333334,0.4375,86.0,10.0,20.0,76.0,0.8958333333333334,0.5308641975308642,0.6666666666666666
3,True,1s,2,1,1,4,spherical,0.5393229166666668,0.0243778377087502,0.5989583333333334,0.4791666666666667,88.0,8.0,27.0,69.0,0.9166666666666666,0.5605095541401274,0.6956521739130435
3,True,1s,2,1,2,1,full,0.49671875,0.0359386699688781,0.578125,0.4166666666666667,49.0,47.0,62.0,34.0,0.5104166666666666,0.5903614457831325,0.5474860335195529
3,True,1s,2,1,2,1,diag,0.54140625,0.0345825097165982,0.6354166666666666,0.4635416666666667,62.0,34.0,60.0,36.0,0.6458333333333334,0.6326530612244898,0.6391752577319587
3,True,1s,2,1,2,1,spherical,0.5722916666666668,0.0301029051062074,0.6510416666666666,0.4947916666666667,54.0,42.0,71.0,25.0,0.5625,0.6835443037974683,0.6171428571428571
3,True,1s,2,1,2,2,full,0.4736458333333332,0.0182785046609094,0.5260416666666666,0.421875,90.0,6.0,11.0,85.0,0.9375,0.5142857142857142,0.6642066420664207
3,True,1s,2,1,2,2,diag,0.4998958333333332,0.0237191411364324,0.546875,0.4479166666666667,84.0,12.0,21.0,75.0,0.875,0.5283018867924528,0.6588235294117648
3,True,1s,2,1,2,2,spherical,0.5395312499999999,0.0232235022054706,0.5885416666666666,0.4583333333333333,86.0,10.0,27.0,69.0,0.8958333333333334,0.5548387096774193,0.6852589641434262
3,True,1s,2,1,2,3,full,0.4832291666666667,0.0143125909749655,0.515625,0.4322916666666667,95.0,1.0,4.0,92.0,0.9895833333333334,0.5080213903743316,0.6713780918727916
3,True,1s,2,1,2,3,diag,0.49875,0.0166197255626492,0.5364583333333334,0.4583333333333333,93.0,3.0,10.0,86.0,0.96875,0.5195530726256983,0.6763636363636364
3,True,1s,2,1,2,3,spherical,0.5192708333333333,0.0200976889391403,0.5729166666666666,0.46875,92.0,4.0,18.0,78.0,0.9583333333333334,0.5411764705882353,0.6917293233082706
3,True,1s,2,1,2,4,full,0.4821875,0.0130972756125929,0.515625,0.453125,92.0,4.0,7.0,89.0,0.9583333333333334,0.5082872928176796,0.6642599277978339
3,True,1s,2,1,2,4,diag,0.4998958333333334,0.0127573338112719,0.5260416666666666,0.4635416666666667,94.0,2.0,7.0,89.0,0.9791666666666666,0.5136612021857924,0.6738351254480287
3,True,1s,2,1,2,4,spherical,0.51375,0.0191440083461002,0.5520833333333334,0.4635416666666667,93.0,3.0,13.0,83.0,0.96875,0.5284090909090909,0.6838235294117648
3,True,1s,2,1,3,1,full,0.4679166666666667,0.0196226334383424,0.53125,0.40625,61.0,35.0,41.0,55.0,0.6354166666666666,0.5258620689655172,0.5754716981132075
3,True,1s,2,1,3,1,diag,0.5086979166666666,0.0292507623209065,0.59375,0.4479166666666667,79.0,17.0,35.0,61.0,0.8229166666666666,0.5642857142857143,0.6694915254237288
3,True,1s,2,1,3,1,spherical,0.5367708333333334,0.0236256338098402,0.609375,0.484375,69.0,27.0,48.0,48.0,0.71875,0.5897435897435898,0.6478873239436619
3,True,1s,2,1,3,2,full,0.48171875,0.0131244832900935,0.5104166666666666,0.4427083333333333,92.0,4.0,6.0,90.0,0.9583333333333334,0.5054945054945055,0.6618705035971223
3,True,1s,2,1,3,2,diag,0.4976562500000001,0.0168507896029549,0.5364583333333334,0.453125,91.0,5.0,12.0,84.0,0.9479166666666666,0.52,0.6715867158671588
3,True,1s,2,1,3,2,spherical,0.5149479166666666,0.023703982740102,0.5677083333333334,0.4270833333333333,86.0,10.0,23.0,73.0,0.8958333333333334,0.5408805031446541,0.6745098039215686
3,True,1s,2,1,3,3,full,,,,,,,,,,,
3,True,1s,2,1,3,3,diag,0.4955729166666667,0.0119536639765921,0.5208333333333334,0.4583333333333333,96.0,0.0,4.0,92.0,1.0,0.5106382978723404,0.676056338028169
3,True,1s,2,1,3,3,spherical,0.5120833333333332,0.018617588010624,0.5625,0.46875,90.0,6.0,18.0,78.0,0.9375,0.5357142857142857,0.6818181818181818
3,True,1s,2,1,3,4,full,,,,,,,,,,,
3,True,1s,2,1,3,4,diag,0.4983333333333333,0.0095436224342052,0.5208333333333334,0.4739583333333333,95.0,1.0,5.0,91.0,0.9895833333333334,0.510752688172043,0.6737588652482269
3,True,1s,2,1,3,4,spherical,0.5061979166666666,0.0183507108693293,0.5520833333333334,0.4583333333333333,90.0,6.0,16.0,80.0,0.9375,0.5294117647058824,0.6766917293233083
3,True,1s,2,1,4,1,full,0.4769791666666667,0.020308226046085,0.5416666666666666,0.421875,92.0,4.0,12.0,84.0,0.9583333333333334,0.5227272727272727,0.6764705882352942
3,True,1s,2,1,4,1,diag,0.4963020833333333,0.0208111209711632,0.546875,0.4479166666666667,80.0,16.0,25.0,71.0,0.8333333333333334,0.5298013245033113,0.6477732793522267
3,True,1s,2,1,4,1,spherical,0.53265625,0.0191770663588554,0.5729166666666666,0.4739583333333333,88.0,8.0,22.0,74.0,0.9166666666666666,0.5432098765432098,0.6821705426356588
3,True,1s,2,1,4,2,full,0.4820312500000001,0.0122451228599049,0.5104166666666666,0.453125,93.0,3.0,5.0,91.0,0.96875,0.5054347826086957,0.6642857142857143
3,True,1s,2,1,4,2,diag,0.4991145833333333,0.0133002315338555,0.5260416666666666,0.4635416666666667,91.0,5.0,10.0,86.0,0.9479166666666666,0.5141242937853108,0.6666666666666666
3,True,1s,2,1,4,2,spherical,0.5084375,0.0146349532844792,0.546875,0.4635416666666667,93.0,3.0,12.0,84.0,0.96875,0.5254237288135594,0.6813186813186813
3,True,1s,2,1,4,3,full,,,,,,,,,,,
3,True,1s,2,1,4,3,diag,0.4976041666666667,0.0100837422437748,0.5260416666666666,0.4739583333333333,95.0,1.0,6.0,90.0,0.9895833333333334,0.5135135135135135,0.6761565836298932
3,True,1s,2,1,4,3,spherical,0.4997395833333333,0.0166238871546923,0.5364583333333334,0.4479166666666667,95.0,1.0,8.0,88.0,0.9895833333333334,0.5191256830601093,0.6810035842293908
3,True,1s,2,1,4,4,full,,,,,,,,,,,
3,True,1s,2,1,4,4,diag,0.4977604166666666,0.0089986676772329,0.5208333333333334,0.4739583333333333,96.0,0.0,4.0,92.0,1.0,0.5106382978723404,0.676056338028169
3,True,1s,2,1,4,4,spherical,0.5019270833333332,0.0141615914622282,0.5364583333333334,0.4635416666666667,93.0,3.0,10.0,86.0,0.96875,0.5195530726256983,0.6763636363636364
3,True,1s,2,2,1,1,full,0.5011458333333334,0.0068536600623316,0.5208333333333334,0.4895833333333333,4.0,92.0,96.0,0.0,0.0416666666666666,1.0,0.0799999999999999
3,True,1s,2,2,1,1,diag,0.5081770833333333,0.009207266859434,0.53125,0.484375,7.0,89.0,95.0,1.0,0.0729166666666666,0.875,0.1346153846153846
3,True,1s,2,2,1,1,spherical,0.4833333333333333,0.016053161466065,0.5208333333333334,0.453125,6.0,90.0,94.0,2.0,0.0625,0.75,0.1153846153846153
3,True,1s,2,2,1,2,full,0.5177604166666667,0.0223788089363514,0.5833333333333334,0.4635416666666667,22.0,74.0,90.0,6.0,0.2291666666666666,0.7857142857142857,0.3548387096774194
3,True,1s,2,2,1,2,diag,0.52109375,0.0204572168525967,0.5625,0.4583333333333333,18.0,78.0,90.0,6.0,0.1875,0.75,0.3
3,True,1s,2,2,1,2,spherical,0.5111458333333333,0.0218007171295145,0.5625,0.453125,16.0,80.0,92.0,4.0,0.1666666666666666,0.8,0.2758620689655172
3,True,1s,2,2,1,3,full,0.5315625,0.0305371827654418,0.6197916666666666,0.4583333333333333,35.0,61.0,84.0,12.0,0.3645833333333333,0.7446808510638298,0.4895104895104895
3,True,1s,2,2,1,3,diag,0.5197395833333333,0.0283870412379144,0.5885416666666666,0.4583333333333333,32.0,64.0,81.0,15.0,0.3333333333333333,0.6808510638297872,0.4475524475524475
3,True,1s,2,2,1,3,spherical,0.5315104166666665,0.0266122389704593,0.5833333333333334,0.4739583333333333,26.0,70.0,86.0,10.0,0.2708333333333333,0.7222222222222222,0.3939393939393938
3,True,1s,2,2,1,4,full,0.5055729166666666,0.0334248012620826,0.5833333333333334,0.4375,36.0,60.0,76.0,20.0,0.375,0.6428571428571429,0.4736842105263159
3,True,1s,2,2,1,4,diag,0.5402083333333333,0.0315960011974089,0.6145833333333334,0.46875,45.0,51.0,73.0,23.0,0.46875,0.6617647058823529,0.5487804878048781
3,True,1s,2,2,1,4,spherical,0.5458854166666667,0.0349672388214827,0.6302083333333334,0.46875,48.0,48.0,73.0,23.0,0.5,0.676056338028169,0.5748502994011976
3,True,1s,2,2,2,1,full,0.5170833333333333,0.022775131113173,0.5729166666666666,0.4635416666666667,19.0,77.0,91.0,5.0,0.1979166666666666,0.7916666666666666,0.3166666666666666
3,True,1s,2,2,2,1,diag,0.5213541666666667,0.0212522976698991,0.5729166666666666,0.4583333333333333,19.0,77.0,91.0,5.0,0.1979166666666666,0.7916666666666666,0.3166666666666666
3,True,1s,2,2,2,1,spherical,0.5055729166666667,0.0261171302441041,0.5625,0.4375,18.0,78.0,90.0,6.0,0.1875,0.75,0.3
3,True,1s,2,2,2,2,full,0.4955208333333333,0.0364435982127786,0.59375,0.3958333333333333,46.0,50.0,68.0,28.0,0.4791666666666667,0.6216216216216216,0.5411764705882353
3,True,1s,2,2,2,2,diag,0.53109375,0.0325798215152458,0.5989583333333334,0.4375,43.0,53.0,72.0,24.0,0.4479166666666667,0.6417910447761194,0.5276073619631902
3,True,1s,2,2,2,2,spherical,0.5316145833333332,0.031743114615942,0.6145833333333334,0.4479166666666667,54.0,42.0,64.0,32.0,0.5625,0.627906976744186,0.5934065934065934
3,True,1s,2,2,2,3,full,0.4466666666666667,0.0270544718012465,0.546875,0.3854166666666667,66.0,30.0,39.0,57.0,0.6875,0.5365853658536586,0.6027397260273972
3,True,1s,2,2,2,3,diag,0.4983333333333333,0.0269415358538941,0.5677083333333334,0.4375,78.0,18.0,31.0,65.0,0.8125,0.5454545454545454,0.6527196652719665
3,True,1s,2,2,2,3,spherical,0.5125,0.0225106070676815,0.5833333333333334,0.4375,76.0,20.0,36.0,60.0,0.7916666666666666,0.5588235294117647,0.6551724137931034
3,True,1s,2,2,2,4,full,0.4511458333333333,0.0221556892461557,0.515625,0.40625,90.0,6.0,9.0,87.0,0.9375,0.5084745762711864,0.6593406593406593
3,True,1s,2,2,2,4,diag,0.4919791666666666,0.0181384648261643,0.5364583333333334,0.4583333333333333,86.0,10.0,17.0,79.0,0.8958333333333334,0.5212121212121212,0.6590038314176246
3,True,1s,2,2,2,4,spherical,0.5128645833333333,0.0262228592330082,0.5625,0.453125,83.0,13.0,25.0,71.0,0.8645833333333334,0.538961038961039,0.664
3,True,1s,2,2,3,1,full,0.5188541666666666,0.0285251244641359,0.5885416666666666,0.4270833333333333,23.0,73.0,90.0,6.0,0.2395833333333333,0.7931034482758621,0.368
3,True,1s,2,2,3,1,diag,0.5233854166666667,0.0323294050314493,0.6041666666666666,0.4270833333333333,30.0,66.0,86.0,10.0,0.3125,0.75,0.4411764705882353
3,True,1s,2,2,3,1,spherical,0.5263020833333334,0.0286351779424995,0.609375,0.4427083333333333,31.0,65.0,86.0,10.0,0.3229166666666667,0.7560975609756098,0.4525547445255474
3,True,1s,2,2,3,2,full,0.4579166666666666,0.0261630504401404,0.5260416666666666,0.3854166666666667,56.0,40.0,45.0,51.0,0.5833333333333334,0.5233644859813084,0.5517241379310345
3,True,1s,2,2,3,2,diag,0.4961458333333333,0.0294408614499757,0.5729166666666666,0.4322916666666667,67.0,29.0,43.0,53.0,0.6979166666666666,0.5583333333333333,0.6203703703703703
3,True,1s,2,2,3,2,spherical,0.5333854166666666,0.0255696280981243,0.5989583333333334,0.484375,77.0,19.0,38.0,58.0,0.8020833333333334,0.5703703703703704,0.6666666666666667
3,True,1s,2,2,3,3,full,,,,,,,,,,,
3,True,1s,2,2,3,3,diag,0.4845833333333333,0.0181608840184979,0.5260416666666666,0.4375,91.0,5.0,10.0,86.0,0.9479166666666666,0.5141242937853108,0.6666666666666666
3,True,1s,2,2,3,3,spherical,0.5078645833333334,0.0268165445505558,0.5729166666666666,0.4479166666666667,82.0,14.0,28.0,68.0,0.8541666666666666,0.5466666666666666,0.6666666666666665
3,True,1s,2,2,3,4,full,,,,,,,,,,,
3,True,1s,2,2,3,4,diag,0.4873958333333332,0.0140370139423121,0.5208333333333334,0.453125,95.0,1.0,5.0,91.0,0.9895833333333334,0.510752688172043,0.6737588652482269
3,True,1s,2,2,3,4,spherical,0.5112500000000001,0.0248882048982154,0.6041666666666666,0.4583333333333333,91.0,5.0,25.0,71.0,0.9479166666666666,0.5617283950617284,0.7054263565891472
3,True,1s,2,2,4,1,full,0.4927604166666667,0.0364203298953688,0.578125,0.40625,50.0,46.0,61.0,35.0,0.5208333333333334,0.5882352941176471,0.5524861878453039
3,True,1s,2,2,4,1,diag,0.5227083333333333,0.0374096132921294,0.6145833333333334,0.4114583333333333,48.0,48.0,70.0,26.0,0.5,0.6486486486486487,0.5647058823529412
